,id_str,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
51,921888248707846144,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035
52,932570628451954688,0.04,0.0,0.04,0.04,0.0,0.04,0.0,0.04,0.0,0.0
53,924251519121346560,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0,0.06451612903225806
54,930750650010480640,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
55,925716689064427520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,927852358209622016,0.1,0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
57,930490487903084544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,932433668068528131,0.0,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0
59,924382919845666816,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
60,924284026394959872,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0
61,926492915626663939,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0
62,932420488642617344,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.125
63,928083235040579584,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
64,925833462426292226,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0
65,923546629935894530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,921724821939130369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,923869147091451904,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456
68,925333956110757888,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.0,0.0
69,926249604936556545,0.125,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.125,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.125
70,923147501418446849,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464
71,924064610038272000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,927715648477724672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,925931294705545216,0.1,0.06666666666666667,0.06666666666666667,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.2,0.06666666666666667,0.06666666666666667
74,924641278947622913,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333
75,925806343855984647,0.08333333333333333,0.0,0.08333333333333333,0.125,0.0,0.20833333333333334,0.0,0.16666666666666666,0.041666666666666664,0.0
76,923920535607828481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,930751807101562881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,925388990177562625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,929717762422988801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,926260114146889728,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693
81,933517194142584833,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0
82,925490503218589696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,926484660946862085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,924963492645437441,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0
85,927523335956848640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,925006418989715456,0.125,0.0,0.125,0.125,0.0,0.125,0.0,0.125,0.0,0.0
87,926054936718307328,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.0,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464
88,924625061100867584,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903
89,926707692395102219,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
90,922799981874089985,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.03333333333333333,0.0
91,933280234220134401,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0967741935483871
92,927847471321141249,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0
93,933291745722351617,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0
94,933282274937733126,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0
95,925845735089889280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,933692459351265280,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0
